current_path,file_type,size_bytes,sha256,model_cell,scientific_purpose,decision,reason,destination_if_moved
L796/validation/ais_soma/L796_step5_AIS_soma_summary.csv,simulation/validation data,586,352033138542605fcda26256e04c2c0b46f49c36629fd2cd85ac09ee0001629c,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/ais_soma/L796_step5_AIS_soma_summary.csv
L796/validation/ais_soma/L796_step5_AIS_soma_summary_STIM_WINDOW.csv,simulation/validation data,676,98d449f07b3d6deab7688becdccaec2f58ffaeb140cb5ebd671ef1bdd6dbb1ce,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/ais_soma/L796_step5_AIS_soma_summary_STIM_WINDOW.csv
L796/validation/ais_soma/L796_step5_AIS_soma_summary_STIM_WINDOW.md,report/documentation,1370,d4638cacfc7b00bb0c2313b71a67d6c0cd5a6b89cd2da87e45b39bf44938827b,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/ais_soma/L796_step5_AIS_soma_summary_STIM_WINDOW.md
L796/validation/ap_features/L796_model_vs_literature_validation_table.csv,simulation/validation data,1078,797bb460c8b78023c8a0434634d7fecd39093bee7c95d4fd2658720118a86061,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/ap_features/L796_model_vs_literature_validation_table.csv
L796/validation/ap_features/L796_model_vs_literature_validation_table.md,report/documentation,2077,edcfc9fd7dcae1ed326d70c6ac8e10985d68ac4611efae064eedf9408b26d0dc,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/ap_features/L796_model_vs_literature_validation_table.md
L796/validation/ap_features/L796_model_vs_literature_validation_table_STIM_WINDOW.csv,simulation/validation data,1208,bcc468349b6bbab6b3df74e8d405470a7ffd78e76ef70aa6b08addf5591c0eb3,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/ap_features/L796_model_vs_literature_validation_table_STIM_WINDOW.csv
L796/validation/ap_features/L796_model_vs_literature_validation_table_STIM_WINDOW.md,report/documentation,2266,27ce91c6832019bb7895748c6b8c11c928bad1541d6e6430950385bf7f8d888c,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/ap_features/L796_model_vs_literature_validation_table_STIM_WINDOW.md
L796/validation/baseline_v1/BASELINE_V1_NOTE.md,report/documentation,635,7da7284ad1a45b07482c40c123ed1ba57c774b56e437f2b30eb91ecad2d1e41e,L796-ALT-PN,"Scientific interpretation, provenance, or run documentation",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/baseline_v1/BASELINE_V1_NOTE.md
L796/validation/baseline_v1/L796-ALT-PN.CNG.swc,morphology,169140,1abcc0b63e42fa9f3bb27f57cd82bb459159b33f11d7b856bbf33d8773e090dc,L796-ALT-PN,Cell reconstruction or morphology loader,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/baseline_v1/L796-ALT-PN.CNG.swc
L796/validation/baseline_v1/L796_step5_AIS_soma_summary_STIM_WINDOW.csv,simulation/validation data,676,98d449f07b3d6deab7688becdccaec2f58ffaeb140cb5ebd671ef1bdd6dbb1ce,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/baseline_v1/L796_step5_AIS_soma_summary_STIM_WINDOW.csv
L796/validation/baseline_v1/L796_step5_best_model_features.csv,simulation/validation data,3029,8c39373a65925737bb85efad4a5204329eb469217e56ccf7d481a10ce950b142,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/baseline_v1/L796_step5_best_model_features.csv
L796/validation/baseline_v1/L796_step5_best_tuned_parameter_set.json,parameter/configuration,1351,02b4939e9f2dbfd866e47cdb98cbab37b5b3f31314fd86720fe752512094226b,L796-ALT-PN,Configuration-driven model parameters,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/baseline_v1/L796_step5_best_tuned_parameter_set.json
L796/validation/baseline_v1/L796_step5_somatic_AP_features_summary.csv,simulation/validation data,1759,ed0b45a8830b36696bc163b5ede93edc8d94ca1492411a809a812bb68eb3c79d,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/baseline_v1/L796_step5_somatic_AP_features_summary.csv
L796/validation/baseline_v1/L796_step5_somatic_AP_features_summary_STIM_WINDOW.csv,simulation/validation data,1727,c17fd7348b66bee2b0e13cd1f67aef69a2a116a973b024b71fa6641e77ad4537,L796-ALT-PN,Raw or summarized evidence for a model result,move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/baseline_v1/L796_step5_somatic_AP_features_summary_STIM_WINDOW.csv
L796/validation/baseline_v1/L796_step5_tuned_FI_curve.png,figure,92218,2c32c9ae0ccc827caeec311a35ba6b48664385446276e62708b96988e38c6bac,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/baseline_v1/L796_step5_tuned_FI_curve.png
L796/validation/baseline_v1/L796_step5_tuned_frequency_curve.png,figure,91434,4d8b8a33dd0fbe388b75a8abe4efcba515e988622b9c592ea68c0dbc8fb12337,L796-ALT-PN,"Visualization of morphology, simulation, or validation output",move,Consolidate the projection-neuron model without changing scientific content,cells/L796_projection_neuron/validation/baseline_v1/L796_step5_tuned_frequency_curve.png
README.md,report/documentation,1601,c4d07df1461cda03aa803c3f0678a88968bde5c1d0911728446e9f1a7cac85c7,legacy/shared project,"Scientific interpretation, provenance, or run documentation",keep/update,Canonical repository metadata,README.md
deliverables/advanced/GABA_disinhibition_sweep.csv,simulation/validation data,317,4276600b797ed4efd3bc9baa17163d516fb2d3be7471c3a37ffba0e50141d32b,legacy/shared project,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/advanced/GABA_disinhibition_sweep.csv
deliverables/advanced/GABA_disinhibition_sweep.png,figure,111600,541d4ae94d50fb0b7a4941018c37714da65eed99fcc8d3e425fd3962e200238e,legacy/shared project,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/advanced/GABA_disinhibition_sweep.png
deliverables/week1/WEEK1_EVIDENCE_INDEX.md,report/documentation,1297,8b085d10bbc77fec287cc69ddf9e873e1aadd0554c36c041d332923a078df94f,legacy/shared project,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/WEEK1_EVIDENCE_INDEX.md
deliverables/week1/modeldb2018004_AP_parameters.csv,simulation/validation data,291,ed32c056b1362f9aa37cfd95b88f220501a6688e1dfa480a2428afe5a1a1e830,DRG/ModelDB reference,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/modeldb2018004_AP_parameters.csv
deliverables/week1/modeldb2018004_AP_trace_with_parameters.png,figure,130852,4be74a2b9f13ce3af1745910a40a7c26d9345f8312898a01c8c05734c9e5e30c,DRG/ModelDB reference,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/modeldb2018004_AP_trace_with_parameters.png
deliverables/week1/modeldb2018004_mod_inventory.csv,simulation/validation data,539,b36576d3f20c20490adb433cf0bd965aba436ad8122db0d997a287283113d354,DRG/ModelDB reference,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/modeldb2018004_mod_inventory.csv
deliverables/week1/modeldb2018004_mod_inventory.md,report/documentation,940,12478d4fc18802ac57d47ed4bf8aaaae5c6d7182e187512cd794b4ca9035d997,DRG/ModelDB reference,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/modeldb2018004_mod_inventory.md
deliverables/week1/modeldb2018004_section_summary.csv,simulation/validation data,18815,5d62d99458292cb6d4aa353190a9373ec2a9b2350c1e638ca6abd7b5199e3506,DRG/ModelDB reference,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/modeldb2018004_section_summary.csv
deliverables/week1/modeldb2018004_soma_voltage_trace.csv,simulation/validation data,61224,2dfdbaa79afdc8cf8c94c20488fc9ed46414fc63ad527d684c52c44c80eee3a6,DRG/ModelDB reference,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/modeldb2018004_soma_voltage_trace.csv
deliverables/week1/modeldb2018004_soma_voltage_trace.png,figure,107581,b97d2b548e9968e0b0b5d5493511754524539082c0fc06e8e61858bd2469124d,DRG/ModelDB reference,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/modeldb2018004_soma_voltage_trace.png
deliverables/week1/modeldb267056_cell_rates.csv,simulation/validation data,19776,8154a4bfd4ddbbda6d706b3f152ace98106ef2b77ef674fc11b921c4445e09cf,legacy/shared project,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/modeldb267056_cell_rates.csv
deliverables/week1/modeldb267056_population_rates.csv,simulation/validation data,147,10d69c8a905cad9f590b8558424e1b753f473cd9c4fdc3f7dbf5c64011f0d366,legacy/shared project,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/modeldb267056_population_rates.csv
deliverables/week1/modeldb267056_summary.txt,report/documentation,853,b18eb8ac250798bf86cea7e81688c5650118c8cc2daf9157c5c1992303dd4f62,legacy/shared project,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/modeldb267056_summary.txt
deliverables/week1/modeldb267056_tonic_firing.png,figure,371318,c935a3b1c38575a7a6d1b652e03dbfec092cd48d55ec5237e93110dd8d5351cc,legacy/shared project,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/modeldb267056_tonic_firing.png
deliverables/week1/morphology_decision.txt,report/documentation,796,cbc86d83899a166d0d90e3066d9d3cbfdf9164c2c44218cd8d34f45004f5013e,legacy/shared project,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/morphology_decision.txt
deliverables/week1/neuromorpho_week1_table.csv,simulation/validation data,1909,969d14524c60e1944f217accbefbf41e88bbddaf17c533880b4847b8df77c355,legacy/shared project,Raw or summarized evidence for a model result,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/deliverables/week1/neuromorpho_week1_table.csv
figures/01_ball_stick_AP_demo.png,figure,116633,bca7f400b251701f393959ab64faf80f4b3590cc64229965b8ef270bae430f2a,legacy/shared project,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/figures/01_ball_stick_AP_demo.png
figures/01_ball_stick_CLEAR_AP_corrected.png,figure,156165,56afc6b583d492e18d69a8279287caf39a5e18d7d8684fd158198a469f49121a,legacy/shared project,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/figures/01_ball_stick_CLEAR_AP_corrected.png
figures/02_DRG_normal_vs_neuropathic.png,figure,139440,d920925cc579a4788a227f248532ac22ede312c14306b035ee260c0f7d60dbfb,DRG/ModelDB reference,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/figures/02_DRG_normal_vs_neuropathic.png
figures/03_SDH_normal_vs_neuropathic_output.png,figure,279792,21e8776ee4bb7d542eff4e7d9de86dbee2bb380a351bd4e1015fe3f2331a4250,legacy/shared project,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/figures/03_SDH_normal_vs_neuropathic_output.png
figures/Screenshot 2026-05-29 185705.png,figure,119232,b56a4714f595273a881381bdd4f4188303f94666a11bca0972da4d25919e5c6f,legacy/shared project,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/figures/Screenshot 2026-05-29 185705.png
figures/Screenshot 2026-05-29 185721.png,figure,53325,3c41020bbf676542bfa1860679327703d9e81dfedd39182b74edd2ccd5788a34,legacy/shared project,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/figures/Screenshot 2026-05-29 185721.png
figures/Screenshot 2026-06-01 094922.png,figure,285648,e78d7dc9574ea21575bf22a57e9c9f44ab3e02dbe0b74ee6a8233303780b70f5,legacy/shared project,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/figures/Screenshot 2026-06-01 094922.png
figures/Screenshot 2026-06-01 100718.png,figure,49499,ea1cb98092efdcc3a7fa60d2f0beee4e82f56a570190278c439fcf52ddfc623d,legacy/shared project,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/figures/Screenshot 2026-06-01 100718.png
figures/Screenshot 2026-06-01 100737.png,figure,38207,6f6fcfe739a16b24a2d87b844be8a4739c7817ec7c85a237d77061f9618c480f,legacy/shared project,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/figures/Screenshot 2026-06-01 100737.png
figures/modeldb2018004_AP_parameters_PENDING_fallback.png,figure,101119,10a26e2dd8fc4654d7cb959d5dba2f76a4981cb667725a449c2990d1e5f19579,DRG/ModelDB reference,"Visualization of morphology, simulation, or validation output",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/figures/modeldb2018004_AP_parameters_PENDING_fallback.png
logs/01_ball_stick_CLEAR_AP_corrected.log,execution/compilation log,354,5881715039d5c03b617ffd6b186e2320e9e9dc72c8797a9944982f57cb95edbc,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/01_ball_stick_CLEAR_AP_corrected.log
logs/01_ball_stick_CLEAR_AP_corrected_terminal.log,execution/compilation log,638,fe840fa74cc18f85a2bded4c8820050de2ff85f007097c1824d904d74edf61bc,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/01_ball_stick_CLEAR_AP_corrected_terminal.log
logs/01_ball_stick_ap_demo.log,execution/compilation log,248,0d5a9e596a4025913a9082c312e3c17c4b4805731ec2e67e0a540d10e3420809,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/01_ball_stick_ap_demo.log
logs/02_DRG_normal_vs_neuropathic.log,execution/compilation log,336,0103fcba263fae94b446deb6cc12fc4c3fcfa96a5664c1e99cdb233bdea7f363,DRG/ModelDB reference,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/02_DRG_normal_vs_neuropathic.log
logs/03_SDH_normal_vs_neuropathic.log,execution/compilation log,534,988c1328b59b6b78bff58bbfc71b96e0c5c455e869210576b9177a376658b173,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/03_SDH_normal_vs_neuropathic.log
logs/07_DRG_AP_parameters_fallback.log,execution/compilation log,287,68c40bae3ad90f89b6e5ec2abea7c86a4165affac9afd77ae012567c7e749200,DRG/ModelDB reference,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/07_DRG_AP_parameters_fallback.log
logs/08_make_neuromorpho_week1_table.log,execution/compilation log,4081,2e03a64154891d5082ace6350691d8045c5d88c3fdf3a346656a581b313474b4,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/08_make_neuromorpho_week1_table.log
logs/09_extract_modeldb267056_metrics.log,execution/compilation log,1451,478a10dbcc1287ac834037f9dda548c30b696c8a413aaf49c81862f2a178128f,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/09_extract_modeldb267056_metrics.log
logs/10_make_2018004_mod_inventory.log,execution/compilation log,873,7fe4f074ba3371ae05aa90de8d782d4daebc68bc8e5b5a1caec42745df9c8d45,DRG/ModelDB reference,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/10_make_2018004_mod_inventory.log
logs/11_extract_AP_parameters_from_trace.log,execution/compilation log,647,a37ea4758433ddcae73c48e432436882beb657fd6da68329349743d09a0c3cbb,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/11_extract_AP_parameters_from_trace.log
logs/12_inspect_modeldb2018004.log,execution/compilation log,333,3cee44e5c615e5eefa9c190f20aece77f5880c7cffccc9480bfb8f6d6f2f636c,DRG/ModelDB reference,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/12_inspect_modeldb2018004.log
logs/13_signature_modeldb2018004.log,execution/compilation log,7312,3265ad19516db6815138d15e017c37358afea016c796916577b28784294f757b,DRG/ModelDB reference,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/13_signature_modeldb2018004.log
logs/14_run_modeldb2018004_AP_simulation.log,execution/compilation log,1165,e10aaa9d83d1330a1c3d18101a86463c930abd128d7284173a357b0f9b781448,DRG/ModelDB reference,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/14_run_modeldb2018004_AP_simulation.log
logs/2018004_all_files.txt,report/documentation,2191,aa0e0b50304f131c9370e79534c367c37e4cc3827e4dd8e5cbcf61642c8e2853,DRG/ModelDB reference,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/2018004_all_files.txt
logs/2018004_axon_preview.txt,report/documentation,10875,59a33b09cb8c71b91e66f2d945814d63b4c7095eb5dc3ff3a227df1f65fc6669,DRG/ModelDB reference,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/2018004_axon_preview.txt
logs/2018004_file_tree.txt,report/documentation,1219,3669d67e4e337b7c9bed3a0c018eaae01949de20841ab3a464dced2be0a87b3b,DRG/ModelDB reference,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/2018004_file_tree.txt
logs/2018004_keywords.txt,report/documentation,17867,38d6f6f03db7a7deae362056425f8e1b04c58daad50f4be9bf3d11e7ee4adcf5,DRG/ModelDB reference,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/2018004_keywords.txt
logs/2018004_nrnivmodl.log,execution/compilation log,1631,74a278f16855d1ce7e2a4694de37ae76c10cc11e15ffbb546304fda62ee4bde7,DRG/ModelDB reference,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/2018004_nrnivmodl.log
logs/2018004_pseudounipolar_preview.txt,report/documentation,10953,14cd904b1a95e49593f3a255f0a834c9595b12ec4431ee32f03b4c1d004adff9,DRG/ModelDB reference,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/2018004_pseudounipolar_preview.txt
logs/2018004_readme_preview.txt,report/documentation,3649,52320896cc6cbed381ef14e4a77df9758ce2c63d29687ca27dfb5f3b44dc5cc1,DRG/ModelDB reference,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/2018004_readme_preview.txt
logs/2018004_run_candidates.txt,report/documentation,79,2116c546387970aa6ed81b5e0619dbc975d1dc606ddd8260d7bd9af1ad04d840,DRG/ModelDB reference,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/2018004_run_candidates.txt
logs/2018004_trace_candidates.txt,report/documentation,36,b723564074ff0ea3b2baac029725c1b6c99d22e79986dd0d769f4d9be9c0e377,DRG/ModelDB reference,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/2018004_trace_candidates.txt
logs/267056_data_candidates.txt,report/documentation,493,8e7381a27af0fc945babae035b5db8f0c1ff1d7f9b11295eea5597eeb333ce1c,legacy/shared project,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/267056_data_candidates.txt
logs/267056_existing_files.txt,report/documentation,8304,2923cfca33631d5214e067f1692b3811fecfddf724a086efd6589cb929d7a230,legacy/shared project,"Scientific interpretation, provenance, or run documentation",move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/267056_existing_files.txt
logs/count_dorsal_horn.log,execution/compilation log,63,5cbf323cc3525bde4e8297d63c3d3cbc4cf024342eb974aa2901a7857d47b6b8,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/count_dorsal_horn.log
logs/download_dorsal_horn.log,execution/compilation log,1002,38543e1f132c5bb2ac3a9a10a6253f3d7049dc7b8e9156205dce347e4ab73fa7,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_dorsal_horn.log
logs/download_dorsal_horn_mouse.log,execution/compilation log,28,21c0ddcdcb1d8bfe5222a9886ec5f90975b5cf59d55df2bfc029ace3bcde3bfe,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_dorsal_horn_mouse.log
logs/download_dorsal_horn_rat.log,execution/compilation log,28,21c0ddcdcb1d8bfe5222a9886ec5f90975b5cf59d55df2bfc029ace3bcde3bfe,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_dorsal_horn_rat.log
logs/download_drg_all.log,execution/compilation log,994,26c0c7387bbc4c2519f44589c6f9cb7329c8b1f3eebb9831848d55020b63641b,DRG/ModelDB reference,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_drg_all.log
logs/download_drg_swc.log,execution/compilation log,2827,5e5ce97d7ce2dc59941865b5c1eae3ffe906ecd5341f737c8e0333fc714bd23f,DRG/ModelDB reference,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_drg_swc.log
logs/download_mouse_sensory.log,execution/compilation log,28,21c0ddcdcb1d8bfe5222a9886ec5f90975b5cf59d55df2bfc029ace3bcde3bfe,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_mouse_sensory.log
logs/download_neuromorpho_full.log,execution/compilation log,869,9948dc804b311a5598777f9e53992d273fb38a3aec6a21b799a3da634dcbf5bf,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_neuromorpho_full.log
logs/download_pain_regions.log,execution/compilation log,98,f2f98df63b41349466e44da57c534915fc5ae6bbb8022b16387f256e8ea0e47d,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_pain_regions.log
logs/download_rat_all.log,execution/compilation log,129,dde033cc07c4228fc1ab1aea9bcaaf215861cac8457d5c75da4fb6360fa92021,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_rat_all.log
logs/download_rat_sensory.log,execution/compilation log,28,21c0ddcdcb1d8bfe5222a9886ec5f90975b5cf59d55df2bfc029ace3bcde3bfe,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_rat_sensory.log
logs/download_rat_spinal.log,execution/compilation log,28,21c0ddcdcb1d8bfe5222a9886ec5f90975b5cf59d55df2bfc029ace3bcde3bfe,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_rat_spinal.log
logs/download_sdh_all.log,execution/compilation log,994,f58d47b8b76a354c16fbc7edf689c3d57067eda8a94b1107ae29b90d9c365d2d,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_sdh_all.log
logs/download_sdh_swc.log,execution/compilation log,30,9b98a3a93b58dcc9e62dcbcfe64fece37fad01bfc07ae83fd704e66ef26fd92f,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_sdh_swc.log
logs/download_swc_dorsal_horn_strict_source.log,execution/compilation log,45,203de7374b179c845f86cb73c89cc2cedd26882752df8521a9559a296f4f9e50,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_swc_dorsal_horn_strict_source.log
logs/download_swc_top10.log,execution/compilation log,1462,c94583124028af333610579c5e7207e1d2b0aa2e3d15591c392d40b3ea139b3d,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/download_swc_top10.log
logs/fields.log,execution/compilation log,710,9c9132b4d3ec0560549a7ca2a382f867f86055f836ee0b950d7e517bcc909ffa,legacy/shared project,Execution provenance and diagnostic evidence,move/archive,Scientifically useful work outside the three current production-cell packages,archive/other_exploratory_models/early_project_work/logs/fields.log
